"venue_id","district_id","name","district","category","cuisine","phone","address","latitude","longitude","website","opening_hours_dict","opening_hours","postal_code","neighborhood","takeaway","wheelchair_accessible"
"V1397","11002002","Café Mori","Friedrichshain-Kreuzberg","cafe","","","Wiener Straße 13, 10999 Berlin","52.498365","13.428493","","{""Fr"":[[""12:00"",""18:00""]],""PH"":[[""12:00"",""18:00""]],""Sa"":[[""12:00"",""18:00""]],""Su"":[[""12:00"",""18:00""]],""Th"":[[""12:00"",""18:00""]],""Tu"":[[""12:00"",""18:00""]],""We"":[[""12:00"",""18:00""]]}","PH,Tu-Su 12:00-18:00","10999.0","Kreuzberg","","no"
"V1398","11002002","Miss Saigon","Friedrichshain-Kreuzberg","restaurant","vietnamese","","Skalitzer Straße 38, 10999 Berlin","52.498722","13.426524","","{""Fr"":[[""12:00"",""00:00""]],""Mo"":[[""12:00"",""00:00""]],""Sa"":[[""12:00"",""00:00""]],""Su"":[[""12:00"",""00:00""]],""Th"":[[""12:00"",""00:00""]],""Tu"":[[""12:00"",""00:00""]],""We"":[[""12:00"",""00:00""]]}","Mo-Su 12:00-24:00","10999.0","Kreuzberg","","yes"
"V1399","11002002","Sala7","Friedrichshain-Kreuzberg","restaurant","italian","","Grimmstraße 7, 10967 Berlin","52.493846","13.413728","","{""Fr"":[[""09:00"",""23:00""]],""Mo"":[[""09:00"",""23:00""]],""Sa"":[[""09:00"",""23:00""]],""Su"":[[""09:00"",""23:00""]],""Th"":[[""09:00"",""23:00""]],""Tu"":[[""09:00"",""23:00""]],""We"":[[""09:00"",""23:00""]]}","Mo-Su 09:00-23:00","10967.0","Kreuzberg","","no"
"V1400","11002002","A.Horn","Friedrichshain-Kreuzberg","cafe","german","","Carl-Herz-Ufer 9, 10961 Berlin","52.495893","13.405399","","{}","Apr 15-Oct 14 09:00-24:00; Oct 15-Apr 14 10:00-20:00","10961.0","Kreuzberg","","yes"
"V1401","11002002","Tre Xanh","Friedrichshain-Kreuzberg","restaurant","vietnamese","+493075657176","Heimstraße 8, 10965 Berlin","52.487500","13.396505","","{""Sa"":[[""12:00"",""23:30""]],""Su"":[[""12:00"",""23:30""]]}","Mo-Th 11:30-22:30; Sa,Su 12:00-23:30","10965.0","Kreuzberg","","no"
"V1402","11007007","Jiddoh","Tempelhof-Schöneberg","restaurant","","","Maaßenstraße 14, 10777 Berlin","52.497310","13.354176","","","","10777.0","Schöneberg","",""
"V1403","11002002","Batho","Friedrichshain-Kreuzberg","restaurant","","","Gabriel-Max-Straße 16, 10245 Berlin","52.510945","13.458414","","","","10245.0","Friedrichshain","","yes"
"V1404","11002002","Koisen","Friedrichshain-Kreuzberg","restaurant","asian;vietnamese","","Wiener Straße 19, 10999 Berlin","52.497594","13.430784","","{""Fr"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""22:00""]],""Su"":[[""12:00"",""21:30""]]}","Tu-Th,Su 12:00-21:30; Fr-Sa 12:00-22:00","10999.0","Kreuzberg","","no"
"V1405","11004004","Gasthaus Kater Alex","Charlottenburg-Wilmersdorf","restaurant","german","","Gasthaus Kater Alex, Kaiser-Friedrich-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10585, Deutschland","52.511813","13.301199","","{""Fr"":[[""11:00-23:00"",""late""],[""Sa 14:30-23:00"",""late""]],""Mo"":[[""11:00-23:00"",""late""],[""Sa 14:30-23:00"",""late""]],""Su"":[[""11:00-23:00"",""late""],[""Sa 14:30-23:00"",""late""]],""Tu"":[[""11:00-23:00"",""late""],[""Sa 14:30-23:00"",""late""]],""We"":[[""11:00-23:00"",""late""],[""Sa 14:30-23:00"",""late""]]}","Fr,Su-We 11:00-23:00+, Sa 14:30-23:00+; Th 11:00-23:00 off","10585.0","Charlottenburg","","limited"
"V1406","11001001","Cum Laude","Mitte","restaurant","german","","Unter den Linden 6, 10117 Berlin","52.518608","13.394426","","","","10117.0","Mitte","","no"
"V1407","11001001","BBQ Kitchen","Mitte","restaurant","barbecue","+493027909816","Am Zwirngraben 5, 10178 Berlin","52.522822","13.403202","http://www.bbq-kitchen.de","{""Fr"":[[""11:00"",""00:00""]],""Mo"":[[""11:00"",""00:00""]],""Sa"":[[""11:00"",""00:00""]],""Su"":[[""11:00"",""00:00""]],""Th"":[[""11:00"",""00:00""]],""Tu"":[[""11:00"",""00:00""]],""We"":[[""11:00"",""00:00""]]}","Mo-Su 11:00-00:00","10178.0","Mitte","","yes"
"V1408","11004004","Funkturm-Restaurant","Charlottenburg-Wilmersdorf","restaurant","german","+493030382900","Funkturm-Restaurant, Hammarskjöldplatz, Westend, Charlottenburg-Wilmersdorf, Berlin, 14055, Deutschland","52.505070","13.278065","","{""Fr"":[[""11:30"",""23:00""]],""Sa"":[[""11:30"",""23:00""]],""Su"":[[""11:30"",""23:00""]],""Th"":[[""11:30"",""23:00""]],""Tu"":[[""18:00"",""23:00""]],""We"":[[""11:30"",""23:00""]]}","Mo off;Tu 18:00-23:00;We-Su 11:30-23:00","14055.0","Westend","","yes"
"V1409","11006006","Dokmai","Steglitz-Zehlendorf","restaurant","thai","+493070096185","Muthesiusstraße 38, 12163 Berlin","52.460251","13.317507","http://dokmaithai.de/","{""Fr"":[[""10:00"",""23:00""]],""Sa"":[[""12:00"",""23:00""]],""Su"":[[""14:00"",""22:00""]]}","Mo-Th 12:00-22:00; Fr 10:00-23:00; Sa 12:00-23:00; Su 14:00-22:00","12163.0","Steglitz","","yes"
"V1410","11003003","Bertie","Pankow","restaurant","american","","Schwedter Straße 13, 10119 Berlin","52.533892","13.409529","","","","10119.0","Prenzlauer Berg","","no"
"V1411","11002002","Taverna Athene","Friedrichshain-Kreuzberg","restaurant","greek","+49302516069","Tempelhofer Ufer 12, 10963 Berlin","52.498318","13.385373","https://www.taverna-athene.de/","{""Fr"":[[""15:00"",""23:00""]],""Sa"":[[""15:00"",""23:00""]],""Su"":[[""15:00"",""23:00""]],""Th"":[[""15:00"",""23:00""]],""Tu"":[[""15:00"",""23:00""]],""We"":[[""15:00"",""23:00""]]}","Mo off; Tu-Su 15:00-23:00","10963.0","Kreuzberg","","limited"
"V1412","11001001","Bistro Jonas Café","Mitte","cafe","","","Jonasstraße 1, 10551 Berlin","52.526835","13.339339","https://www.bistro-jonas.de","{""Fr"":[[""08:00"",""17:00""]],""Mo"":[[""08:00"",""17:00""]],""Sa"":[[""09:00"",""15:00""]],""Th"":[[""08:00"",""17:00""]],""Tu"":[[""08:00"",""17:00""]],""We"":[[""08:00"",""17:00""]]}","Mo-Fr 08:00-17:00; Sa 09:00-15:00","10551.0","Moabit","","yes"
"V1413","11001001","Hoan Kiem","Mitte","restaurant","vietnamese","+49303963632","Jonasstraße 4, 10551 Berlin","52.527159","13.339371","https://hoan-kiem.jimdo.com/","{""Fr"":[[""12:00"",""22:30""]],""Sa"":[[""12:00"",""22:30""]],""Su"":[[""12:00"",""22:30""]],""Th"":[[""12:00"",""22:30""]],""Tu"":[[""12:00"",""22:30""]],""We"":[[""12:00"",""22:30""]]}","Tu-Su 12:00-22:30","10551.0","Moabit","","no"
"V1414","11001001","Taverna Amphipolis","Mitte","restaurant","greek","+49303951556","Wilhelmshavener Straße , 10551 Berlin","52.528511","13.341537","","{""Fr"":[[""16:00"",""00:00""]],""Mo"":[[""16:00"",""00:00""]],""PH"":[[""16:00"",""00:00""]],""Sa"":[[""16:00"",""00:00""]],""Su"":[[""16:00"",""00:00""]],""Th"":[[""16:00"",""00:00""]],""We"":[[""16:00"",""00:00""]]}","We-Mo,PH 16:00-24:00","10551.0","Moabit","","no"
"V1415","11001001","Aiko","Mitte","restaurant","sushi","+493028098111","Brunnenstraße 193, 10119 Berlin","52.530526","13.400388","","{""Fr"":[[""12:00"",""00:00""]],""Mo"":[[""12:00"",""00:00""]],""Sa"":[[""13:00"",""00:00""]],""Su"":[[""13:00"",""00:00""]],""Th"":[[""12:00"",""00:00""]],""Tu"":[[""12:00"",""00:00""]],""We"":[[""12:00"",""00:00""]]}","Mo-Fr 12:00-24:00; Sa,Su 13:00-24:00","10119.0","Mitte","","yes"
"V1416","11008008","Kaduka","Neukölln","bar","","","Weserstraße 207, 12047 Berlin","52.488086","13.430053","","","","12047.0","Neukölln","","no"
"V1417","11005005","Seasidebar","Spandau","cafe","","","Siemenswerderweg 50, 13595 Berlin","52.505920","13.201111","","","","13595.0","Wilhelmstadt","",""
"V1418","11001001","Augustiner am Gendarmenmarkt","Mitte","restaurant","bavarian","","Charlottenstraße 55, 10117 Berlin","52.513808","13.391068","","{""Fr"":[[""10:00"",""01:00""]],""Mo"":[[""10:00"",""01:00""]],""Sa"":[[""10:00"",""01:00""]],""Su"":[[""10:00"",""01:00""]],""Th"":[[""10:00"",""01:00""]],""Tu"":[[""10:00"",""01:00""]],""We"":[[""10:00"",""01:00""]]}","Mo-Su 10:00-01:00","10117.0","Mitte","","yes"
"V1419","11003003","Zu mir oder zu dir","Pankow","bar","","","Lychener Straße 15, 10437 Berlin","52.541956","13.415360","","{""Fr"":[[""20:00"",""late""]],""Mo"":[[""20:00"",""late""]],""Sa"":[[""20:00"",""late""]],""Su"":[[""20:00"",""late""]],""Th"":[[""20:00"",""late""]],""Tu"":[[""20:00"",""late""]],""We"":[[""20:00"",""late""]]}","20:00+","10437.0","Prenzlauer Berg","","limited"
"V1420","11007007","Trattoria da Pizzo","Tempelhof-Schöneberg","restaurant","italian","+493096608044","Eythstraße 45, 12105 Berlin","52.459618","13.363727","https://www.trattoriadapizzo.de/","{""PH"":[[""12:00"",""00:00""],[""12:00"",""23:00""]]}","Apr-Sep: Mo-Su,PH 12:00-24:00; Oct-Mar: Tu-Su,PH 12:00-23:00","12105.0","Schöneberg","","yes"
"V1421","11001001","Lila","Mitte","restaurant","vietnamese;sushi","","Chausseestraße 56, 10115 Berlin","52.536280","13.376282","","{""Fr"":[[""11:30"",""22:00""]],""Mo"":[[""11:30"",""22:00""]],""Sa"":[[""16:00"",""22:00""]],""Th"":[[""11:30"",""22:00""]],""Tu"":[[""11:30"",""22:00""]],""We"":[[""11:30"",""22:00""]]}","Mo-Fr 11:30-22:00; Sa 16:00-22:00","10115.0","Mitte","","no"
"V1422","11001001","Bistro DönerWerk","Mitte","cafe","","","Chausseestraße 54, 10115 Berlin","52.535769","13.376887","","","","10115.0","Mitte","","no"
"V1423","11004004","Sausalitos","Charlottenburg-Wilmersdorf","restaurant","mexican","","Sausalitos, 81, Fasanenstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10623, Deutschland","52.505139","13.328590","https://www.sausalitos.de/mein-sausalitos/berlin.html","{}","Su-Th 17:00-01:00, Fr,Sa 17:00-02:00","10623.0","Charlottenburg","","limited"
"V1424","11007007","Tra My","Tempelhof-Schöneberg","restaurant","vietnamese","+493081486115","Lauterstraße 16, 12159 Berlin","52.471999","13.335041","https://www.tra-my-restaurant.de","{""Fr"":[[""11:30"",""22:00""]],""Mo"":[[""11:30"",""22:00""]],""PH"":[[""13:30"",""22:00""]],""Su"":[[""13:30"",""22:00""]],""Th"":[[""11:30"",""22:00""]],""Tu"":[[""11:30"",""22:00""]],""We"":[[""11:30"",""22:00""]]}","Mo-Fr 11:30-22:00; Su,PH 13:30-22:00","12159.0","Friedenau","","limited"
"V1425","11004004","miX.it Italian-Thai-Food","Charlottenburg-Wilmersdorf","restaurant","","","Alt-Lietzow 7, 10587 Berlin","52.518387","13.307988","","{""Fr"":[[""12:00"",""15:00""],[""Sa 18:00"",""23:00""],[""18:00"",""23:00""]],""Mo"":[[""12:00"",""15:00""],[""Sa 18:00"",""23:00""],[""18:00"",""23:00""]],""Th"":[[""12:00"",""15:00""],[""Sa 18:00"",""23:00""],[""18:00"",""23:00""]],""Tu"":[[""12:00"",""15:00""],[""Sa 18:00"",""23:00""],[""18:00"",""23:00""]],""We"":[[""12:00"",""15:00""],[""Sa 18:00"",""23:00""],[""18:00"",""23:00""]]}","Mo-Fr 12:00-15:00, Sa 18:00-23:00; Su off, Mo-Fr 18:00-23:00","10587.0","Charlottenburg","","no"
"V1426","11006006","Vand Garden","Steglitz-Zehlendorf","restaurant","vietnamese","","Kaiser-Wilhelm-Straße 82, 12247 Berlin","52.436725","13.346037","https://vandgarden.de/","{""Fr"":[[""11:30"",""22:00""]],""Mo"":[[""11:30"",""22:00""]],""Sa"":[[""12:00"",""22:30""]],""Su"":[[""12:00"",""22:30""]],""Th"":[[""11:30"",""22:00""]],""Tu"":[[""11:30"",""22:00""]],""We"":[[""11:30"",""22:00""]]}","Mo-Fr 11:30-22:00; Sa,Su 12:00-22:30","12247.0","Lankwitz","","yes"
"V1427","11001001","Amon","Mitte","restaurant","italian","","Charlottenstraße 35-36, 10117 Berlin","52.516299","13.390928","","{""Mo"":[[""11:00"",""18:00""],[""We"",""th 11:00-23:00""],[""Fr 11:00"",""01:00""],[""Sa 17:00"",""01:00""]],""Tu"":[[""11:00"",""18:00""],[""We"",""th 11:00-23:00""],[""Fr 11:00"",""01:00""],[""Sa 17:00"",""01:00""]]}","Mo-Tu 11:00-18:00, We-Th 11:00-23:00, Fr 11:00-01:00, Sa 17:00-01:00","10117.0","Mitte","","limited"
"V1428","11001001","Gendarmerie","Mitte","restaurant","","","Behrenstraße 42, 10117 Berlin","52.515909","13.391158","https://www.restaurant-gendarmerie.de/","{""Fr"":[[""11:00"",""22:00""]],""Mo"":[[""11:00"",""22:00""]],""Sa"":[[""11:00"",""22:00""]],""Th"":[[""11:00"",""22:00""]],""Tu"":[[""11:00"",""22:00""]],""We"":[[""11:00"",""22:00""]]}","Mo-Sa 11:00-22:00; Su,PH off","10117.0","Mitte","","yes"
"V1429","11001001","Lungomare","Mitte","restaurant","italian","+493022487616","Krausenstraße 11, 10117 Berlin","52.509440","13.391811","https://www.lungomare.de/","{""Fr"":[[""10:00"",""00:00""]],""Mo"":[[""10:00"",""00:00""]],""Sa"":[[""10:00"",""00:00""]],""Th"":[[""10:00"",""00:00""]],""Tu"":[[""10:00"",""00:00""]],""We"":[[""10:00"",""00:00""]]}","Mo-Sa 10:00-00:00","10117.0","Mitte","","yes"
"V1430","11006006","Dosa King","Steglitz-Zehlendorf","restaurant","indian","","Schildhornstraße 98, 12163 Berlin","52.461808","13.323101","","","","12163.0","Steglitz","","no"
"V1431","11001001","Dolcini","Mitte","restaurant","italian","","Jägerstraße 70, 10117 Berlin","52.513830","13.386762","","","","10117.0","Mitte","","no"
"V1432","11011011","Gasthaus Siegfriedshof","Lichtenberg","restaurant","german","","Siegfriedstraße 204, 10365 Berlin","52.514661","13.497416","","{""Fr"":[[""11:30"",""00:00""]],""Sa"":[[""11:30"",""00:00""]],""Su"":[[""11:30"",""22:00""]]}","Tu-Th,Su 11:30-22:00; Fr,Sa 11:30-24:00","10365.0","Lichtenberg","","yes"
"V1433","11004004","Il Castello","Charlottenburg-Wilmersdorf","restaurant","","","Spandauer Damm 23, 14059 Berlin","52.519094","13.293627","","{""Fr"":[[""12:00"",""22:00""]],""PH"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""22:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""12:00"",""22:00""]],""Tu"":[[""12:00"",""22:00""]],""We"":[[""12:00"",""22:00""]]}","Tu-Su,PH 12:00-22:00","14059.0","Charlottenburg","",""
"V1511","11001001","Kame","Mitte","cafe","japanese","+493085743549","Linienstraße 113, 10115 Berlin","52.527465","13.392510","","{""Fr"":[[""12:00"",""18:00""]],""Mo"":[[""12:00"",""18:00""]],""Sa"":[[""12:00"",""18:00""]],""Th"":[[""12:00"",""18:00""]],""Tu"":[[""12:00"",""18:00""]],""We"":[[""12:00"",""18:00""]]}","Mo-Sa 12:00-18:00","10115.0","Mitte","","no"
"V1434","11004004","Taverna Karagiosis","Charlottenburg-Wilmersdorf","restaurant","greek","","Taverna Karagiosis, Klausenerplatz, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland","52.518316","13.292719","http://www.taverna-karagiosis-berlin.de/","{""Fr"":[[""12:30"",""00:00""]],""Sa"":[[""12:30"",""00:00""]],""Su"":[[""12:30"",""00:00""]],""Th"":[[""12:30"",""00:00""]],""Tu"":[[""12:30"",""00:00""]],""We"":[[""12:30"",""00:00""]]}","Tu-Su 12:30-24:00","14059.0","Charlottenburg","","limited"
"V1435","11004004","Mioshi","Charlottenburg-Wilmersdorf","restaurant","asian","+493030096769","Klausenerplatz 14","52.517695","13.290956","http://mioshi.de","{""Fr"":[[""11:30-22:00"",""late""],[""Su 13:30-22:00"",""late""]],""PH"":[[""13:30"",""22:00""]],""Sa"":[[""11:30-22:00"",""late""],[""Su 13:30-22:00"",""late""]],""Th"":[[""11:30-22:00"",""late""],[""Su 13:30-22:00"",""late""]],""Tu"":[[""11:30-22:00"",""late""],[""Su 13:30-22:00"",""late""]],""We"":[[""11:30-22:00"",""late""],[""Su 13:30-22:00"",""late""]]}","Tu-Sa 11:30-22:00+, Su 13:30-22:00+; PH 13:30-22:00","","Charlottenburg","","no"
"V1436","11001001","W Pizza Mitte","Mitte","restaurant","pizza","+493084514551","Invalidenstraße 112, 10115 Berlin","52.530514","13.383427","","{""Fr"":[[""12:00"",""20:30""]],""Mo"":[[""12:00"",""20:30""]],""Sa"":[[""16:30"",""21:30""]],""Su"":[[""16:30"",""21:30""]],""Th"":[[""12:00"",""20:30""]],""Tu"":[[""12:00"",""20:30""]],""We"":[[""12:00"",""20:30""]]}","Mo-Fr 12:00-20:30; Sa-Su 16:30-21:30","10115.0","Mitte","","no"
"V1437","11006006","Restaurant Dubrovnik","Steglitz-Zehlendorf","restaurant","croatian","+493080906948","Potsdamer Straße 33, 14163 Berlin","52.434525","13.249576","https://www.restaurant-dubrovnik-berlin-zehlendorf.de/","{""Fr"":[[""11:30"",""22:00""]],""Mo"":[[""11:30"",""22:00""]],""Sa"":[[""11:30"",""22:00""]],""Su"":[[""11:30"",""22:00""]],""Th"":[[""11:30"",""22:00""]],""We"":[[""11:30"",""22:00""]]}","We-Mo 11:30-22:00; Tu off","14163.0","Zehlendorf","","limited"
"V1438","11004004","Trattoria Don Carlo","Charlottenburg-Wilmersdorf","restaurant","italian","","Elgersburger Straße 29, 14193 Berlin","52.482386","13.288950","","{""Fr"":[[""12:00"",""00:00""]],""Mo"":[[""12:00"",""00:00""]],""Sa"":[[""12:00"",""00:00""]],""Su"":[[""12:00"",""00:00""]],""Th"":[[""12:00"",""00:00""]],""Tu"":[[""12:00"",""00:00""]],""We"":[[""12:00"",""00:00""]]}","12:00-24:00; Tu off","14193.0","Schmargendorf","",""
"V1439","11001001","La Via del Muro","Mitte","restaurant","italian","+493027890388","Mauerstraße 83/84, 10117 Berlin","52.508862","13.388621","http://www.laviadelmuro.de/","{""Fr"":[[""11:00"",""late""]],""Mo"":[[""11:00"",""late""]],""Sa"":[[""12:00"",""late""]],""Su"":[[""12:00"",""late""]],""Th"":[[""11:00"",""late""]],""Tu"":[[""11:00"",""late""]],""We"":[[""11:00"",""late""]]}","Mo-Fr 11:00+; Sa,Su 12:00+","10117.0","Mitte","","no"
"V1440","11006006","König 19","Steglitz-Zehlendorf","restaurant","mediterranean","","König 19, 40, Königstraße, Stolpe (Wannsee), Wannsee, Steglitz-Zehlendorf, Berlin, Teltow, 14109, Deutschland","52.417838","13.145585","https://koenig19.de/","","","14109.0","Wannsee","","no"
"V1441","11008008","erika & hilde","Neukölln","bar","","","Weigandufer 9","52.485690","13.442214","","{""Fr"":[[""15:00-01:00"",""late""]],""Mo"":[[""15:00-01:00"",""late""]],""PH"":[[""15:00-01:00"",""late""]],""Sa"":[[""15:00-01:00"",""late""]],""Su"":[[""15:00-01:00"",""late""]],""Th"":[[""15:00-01:00"",""late""]],""Tu"":[[""15:00-01:00"",""late""]],""We"":[[""15:00-01:00"",""late""]]}","Mo-Su,PH 15:00-01:00+","","Neukölln","","limited"
"V1442","11008008","Pêle Mêle","Neukölln","cafe","breakfast","+493036467523","Innstraße 26, 12043 Berlin","52.479454","13.441681","http://www.pele-mele-berlin.de","{""Fr"":[[""10:00"",""19:00""]],""Mo"":[[""10:00"",""19:00""]],""Sa"":[[""10:00"",""19:00""]],""Su"":[[""10:00"",""19:00""]],""Th"":[[""10:00"",""19:00""]],""Tu"":[[""10:00"",""19:00""]],""We"":[[""10:00"",""19:00""]]}","Mo-Su 10:00-19:00","12043.0","Neukölln","","limited"
"V1443","11004004","Kien-Du-Kiang-Thong","Charlottenburg-Wilmersdorf","restaurant","asian","","Kaiser-Friedrich-Straße 89, 10585 Berlin","52.514551","13.301270","","{""Fr"":[[""17:00-23:00"",""late""]],""Sa"":[[""17:00-23:00"",""late""]],""Su"":[[""17:00-23:00"",""late""]],""Th"":[[""17:00-23:00"",""late""]],""We"":[[""17:00-23:00"",""late""]]}","We-Su 17:00-23:00+","10585.0","Charlottenburg","","no"
"V1444","11004004","Prema","Charlottenburg-Wilmersdorf","restaurant","indian","+493068325630","Wundtstraße 9, 14059 Berlin","52.512538","13.294424","https://prema-restaurant.de/","{""Fr"":[[""12:00"",""00:00""]],""Sa"":[[""12:00"",""00:00""]],""Su"":[[""12:00"",""00:00""]],""Th"":[[""12:00"",""00:00""]],""Tu"":[[""12:00"",""00:00""]],""We"":[[""12:00"",""00:00""]]}","Tu-Su 12:00-24:00; Mo off","14059.0","Charlottenburg","","no"
"V1445","11004004","Taverna Elena","Charlottenburg-Wilmersdorf","restaurant","greek","","Gierkezeile 23, 10585 Berlin","52.514954","13.302715","","{""Fr"":[[""15:00"",""23:00""]],""PH"":[[""12:00"",""23:00""]],""Sa"":[[""12:00"",""23:00""]],""Su"":[[""12:00"",""23:00""]],""Th"":[[""15:00"",""23:00""]],""Tu"":[[""15:00"",""23:00""]],""We"":[[""15:00"",""23:00""]]}","Tu-Fr 15:00-23:00; Sa,Su,PH 12:00-23:00","10585.0","Charlottenburg","","limited"
"V1446","11006006","Aux Delices Normands","Steglitz-Zehlendorf","cafe","","","Chausseestraße 2a, 14109 Berlin","52.412993","13.143137","","{""Fr"":[[""07:00"",""18:00""]],""Mo"":[[""07:00"",""18:00""]],""Sa"":[[""07:00"",""14:00""]],""Su"":[[""08:00"",""16:00""]],""Th"":[[""07:00"",""18:00""]],""Tu"":[[""07:00"",""18:00""]],""We"":[[""07:00"",""18:00""]]}","Mo-Fr 07:00-18:00; Sa 07:00-14:00; Su 08:00-16:00","14109.0","Wannsee","","limited"
"V1447","11004004","Kartoffelkiste","Charlottenburg-Wilmersdorf","restaurant","","","Tauentzienstraße 9-12, 10789 Berlin","52.504787","13.337681","","","","10789.0","Charlottenburg","","yes"
"V1448","11004004","Ming Dynastie","Charlottenburg-Wilmersdorf","restaurant","chinese","+493025759886","Tauentzienstraße 9-12","52.504781","13.337295","https://www.ming-dynastie.de/","","","","Charlottenburg","","limited"
"V1449","11004004","leo coffee","Charlottenburg-Wilmersdorf","cafe","coffee_shop","","leo coffee, Budapester Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10789, Deutschland","52.504480","13.337896","","","","10789.0","Charlottenburg","","yes"
"V1450","11007007","Polo Grillkitchen","Tempelhof-Schöneberg","restaurant","turkish","","12101 Berlin","52.483405","13.383163","","{""Fr"":[[""11:30"",""22:00""]],""Mo"":[[""11:30"",""22:00""]],""Sa"":[[""11:30"",""22:00""]],""Su"":[[""12:30"",""21:30""]],""Th"":[[""11:30"",""22:00""]],""Tu"":[[""11:30"",""22:00""]],""We"":[[""11:30"",""22:00""]]}","Mo-Sa 11:30-22:00; Su 12:30-21:30","12101.0","Tempelhof","",""
"V1451","11001001","Baklava","Mitte","cafe","","","Turmstraße 62, 10551 Berlin","52.527125","13.329520","","","","10551.0","Moabit","",""
"V1453","11004004","Bollywood Tadka","Charlottenburg-Wilmersdorf","restaurant","indian","","Richard-Wagner-Straße 13, 10585 Berlin","52.513558","13.306720","https://www.bollywoodtadka.de","{""Fr"":[[""12:00"",""22:00""]],""Mo"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""22:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""12:00"",""22:00""]],""Tu"":[[""12:00"",""22:00""]],""We"":[[""12:00"",""22:00""]]}","12:00-22:00","10585.0","Charlottenburg","","no"
